area,url,category,title,date
日田市,https://www.city.hita.oita.jp/soshiki/shokokankobu/kankoka/kankoshinko/12616.html, 補助金,日田市宿泊施設受入環境整備緊急支援事業費補助金 ,2021-12-22
日田市,https://www.city.hita.oita.jp/soshiki/shokokankobu/shokoroseika/chiikisangyo/kigyo_shien/chushokigyo/12561.html, 利子補給,新型コロナウイルス感染症緊急対策特別資金利子補給 ,2021-12-22
日田市,https://www.city.hita.oita.jp/soshiki/shokokankobu/shokoroseika/chiikisangyo/kigyo_shien/chushokigyo/yuushi/3112.html,, セーフティネット保証4号の認定（新型コロナウイルス感染症関係） ,2021-12-22
日田市,https://www.city.hita.oita.jp/soshiki/shokokankobu/shokoroseika/chiikisangyo/kigyo_shien/chushokigyo/yuushi/3074.html,, セーフティネット保証5号の認定 ,2021-12-22
日田市,https://www.city.hita.oita.jp/soshiki/shokokankobu/shokoroseika/chiikisangyo/kigyo_shien/chushokigyo/yuushi/10611.html,, 危機関連保証の認定（新型コロナウイルス感染症関係） ,2021-12-22
日田市,https://www.city.hita.oita.jp/soshiki/shokokankobu/shokoroseika/chiikisangyo/kigyo_shien/chushokigyo/8701.html,, 生産性向上特別措置法に基づく先端設備等導入計画の認定申請方法 ,2021-12-22
日田市,https://www.city.hita.oita.jp/soshiki/shokokankobu/shokoroseika/chiikisangyo/kigyo_shien/chushokigyo/yuushi/3070.html,, 中小企業融資制度「新事業展開支援資金」 ,2021-12-22
日田市,https://www.city.hita.oita.jp/soshiki/shokokankobu/shokoroseika/chiikisangyo/kigyo_shien/chushokigyo/10590.html,, 新型コロナウイルスに関する中小企業者等への金融対策について ,2021-12-22
日田市,https://www.city.hita.oita.jp/sougyoukigyou/kigyoshien/shinkou/6626.html, 相談,経営相談・創業相談 ～日田市ビジネスサポートセンター～ ,2021-12-22
日田市,https://www.city.hita.oita.jp/soshiki/fukushihokenbu/kenkohokenka/hokeniryo/kenko_fukushi/kenko_hoken/10775.html, 支援情報,新型コロナウイルスに係る支援情報 ,2021-12-22
日田市,https://www.city.hita.oita.jp/sougyoukigyou/kigyoshien/kigyoumuke/10618.html, 相談,新型コロナ感染症の影響による特別労働相談窓口 ,2021-12-22
