area,url,category,title,date,body
福井県,https://www.pref.fukui.lg.jp/doc/sokou/koukyoukoutuu/tax.html, 補助金,【タクシー事業者向け】地域公共交通等運行継続特別支援事業補助金（第2回） ,2021-12-12,
福井県,https://www.pref.fukui.lg.jp/doc/sokou/koukyoukoutuu/daikouhojokin.html, 補助金,【自動車運転代行業者向け】地域公共交通等運行継続特別支援事業補助金（第2回） ,2021-12-12,
福井県,https://www.pref.fukui.lg.jp/doc/kankou/kansentaisaku.html, 補助金,福井県宿泊事業者による感染防止対策等支援補助金 ,2021-12-12,
福井県,https://www.pref.fukui.lg.jp/doc/sinsan/jigyoukeizokusienkin.html, 支援金,中小企業者等事業継続支援金 ,2021-12-12,
福井県,https://www.pref.fukui.lg.jp/doc/rousei/kigyoushien/r3koyouiji-kinkyuuzyoseikin.html, 助成金,令和3年度福井県雇用維持緊急助成金 ,2021-12-12,
福井県,https://www.pref.fukui.lg.jp/doc/sansei/kansenboushi-josei.html, 助成金,令和3年度もお店や事務所等での感染拡大防止対策にかかる費用を助成します（中小企業等における感染拡大防止対策事業） ,2021-12-12,
福井県,https://www.pref.fukui.lg.jp/doc/rousei/kinroushasien/teleworkhojyo.html, 補助金,テレワーク利用促進補助金 ,2021-12-12,
福井県,https://www.pref.fukui.lg.jp/doc/chisangi/seizo/covid-19-03.html, 補助金,海外生産拠点・調達先分散化支援事業補助金 ,2021-12-12,
福井県,https://www.pref.fukui.lg.jp/doc/chisangi/seizo/r3newstyle.html, 補助金,新スタイル展示・商談支援事業補助金 ,2021-12-12,
福井県,https://www.smrj.go.jp/regional_hq/hokuriku/org/press/2020/favgos0000010fef-att/20201119_hokuriku_press_01.pdf, 協調融資,「Recovery」～福井信金・敦賀信金・小浜信金・越前信金・日本公庫・中小機構～（PDFファイル1.36MB） ,2021-12-12,
福井県,https://www.pref.fukui.lg.jp/kenko/kenkou/cat0907/index.html,, 【新型コロナウィルス感染症】企業の皆様へ ,2021-12-12,
福井県,https://www.pref.fukui.lg.jp/doc/junkan/sanpai/sanpai_coronavirus.html,, 〈廃棄物処理〉新型コロナウイルス感染症に関連する情報 ,2021-12-12,
福井県,https://www.pref.fukui.lg.jp/doc/kenkou/corona/sutekka-.html,, 「感染防止徹底宣言」ステッカーについて ,2021-12-12,
福井県,https://www.pref.fukui.lg.jp/doc/kenkou/corona/insyokutenninsyo.html,, ふくい安全・安心飲食店認証制度について ,2021-12-12,
