area,url,category,title,date,id,comment,body
荒川区,https://www.city.arakawa.tokyo.jp/a023/jigyousha/jigyouunei/koyoutyousei_hojokin.html, 補助金,雇用調整助成金等の申請代行費用補助 ,2022-03-30,,,
荒川区,https://www.city.arakawa.tokyo.jp/a021/jigyousha/jigyouunei/crowdf.html, 補助金,クラウドファンディング活用支援補助金 ,2022-03-30,,,
荒川区,https://www.city.arakawa.tokyo.jp/a021/jigyousha/jigyouunei/bcpsakutei.html, 補助金,BCP(事業継続計画)策定支援補助 ,2022-03-30,,,
荒川区,https://www.city.arakawa.tokyo.jp/a021/jigyousha/jigyouunei/syoukibokyousai.html, 助成,小規模企業共済加入助成 ,2022-03-30,,,
荒川区,https://www.city.arakawa.tokyo.jp/a021/jigyousha/jigyouunei/tizai.html, 助成,産業財産権取得助成 ,2022-03-30,,,
荒川区,https://www.city.arakawa.tokyo.jp/a021/jigyousha/jigyouunei/tousanboushikyousai.html, 助成,中小企業倒産防止共済加入助成 ,2022-03-30,,,
荒川区,https://www.city.arakawa.tokyo.jp/a021/jigyousha/jigyouunei/tyuutaikyou.html, 助成,中小企業退職金共済加入助成 ,2022-03-30,,,
荒川区,https://www.city.arakawa.tokyo.jp/a021/yushi.html, 融資,経済急変対応融資（新型コロナウイルス感染症対応） ,2022-03-30,,,
荒川区,https://www.city.arakawa.tokyo.jp/a021/jigyousha/jigyouunei/ninteisyo4.html, 融資,新型コロナウイルス感染症に係る「セーフティネット保証4号認定」 ,2022-03-30,,,
荒川区,https://www.city.arakawa.tokyo.jp/a021/jigyousha/jigyouunei/nintei5.html, 融資,新型コロナウイルス感染症に係る「セーフティネット保証5号認定」 ,2022-03-30,,,
荒川区,https://www.city.arakawa.tokyo.jp/a012/todokede/shoumeisho/tesuryo.html, 支援情報,新型コロナウイルス感染症の影響による貸付や融資あっ旋等の手続きに必要な証明書手数料の免除について ,2022-03-30,,,
荒川区,https://www.city.arakawa.tokyo.jp/a021/jigyousha/jigyouunei/koronasoudan.html, 相談,新型コロナウイルス感染症に関する中小企業等相談窓口 ,2022-03-30,,,
荒川区,https://www.city.arakawa.tokyo.jp/a004/kenkouiryou/kansenshou/covid19_sodan.html##cmsCABE8, 相談,事業者向け経営・資金繰り相談窓口 ,2022-03-30,,,
荒川区,https://myevent.tokyo-cci.or.jp/detail.php?event_kanri_id=201997,,セミナー・イベント：「2023年から2024年までに 中小企業がやるべき7つのこと！！」,2023-06-27,104997,※申込期限2023年7月3日,
荒川区,https://myevent.tokyo-cci.or.jp/detail.php?event_kanri_id=202016,,セミナー・イベント：「こうすれば業績が上げる、チームリーダーのコミュニケーション術」,2023-06-27,105008,※申込期限2023年7月3日,
荒川区,https://myevent.tokyo-cci.or.jp/detail.php?event_kanri_id=202179,,セミナー・イベント：「”実践”　金融機関との交渉術！ 〜コロナ融資返済本格化に向けた事業計画作成の極意 〜」,2023-08-28,109541,※申込期限2023年9月1日,
