area,url,category,title,date,id,comment,body
岩手県,https://www.pref.iwate.jp/sangyoukoyou/kankou/1009340/1047745.html, 補助金,令和3年度冬季観光バスツアー運行助成事業 ,2022-03-30,,,
岩手県,https://iwate-ninshou.jp/, 支援金,地域企業経営支援金（いわて飲食店安心認証制度の認証を取得した中小企業者に対する支援） ,2022-03-30,,,
岩手県,https://www.pref.iwate.jp/sangyoukoyou/sangyoushinkou/kinyuu/1029616.html, 補助金,新型コロナウイルス感染症対応資金保証料補給補助金 ,2022-03-30,,,
岩手県,https://www.pref.iwate.jp/kurashikankyou/fukushi/kaigo/1044373.html, 補助金,緊急時介護人材確保・職場環境復旧等支援事業費補助金 ,2022-03-30,,,
岩手県,https://www.pref.iwate.jp/kurashikankyou/anzenanshin/seikatsueisei/1032419/1050298.html, 認証,岩手県飲食店新型コロナ感染対策認証制度 ,2022-03-30,,,
岩手県,https://www.pref.iwate.jp/sangyoukoyou/sangyoushinkou/kinyuu/1027737.html, 融資,新型コロナウイルス感染症対策資金 ,2022-03-30,,,
岩手県,https://www.pref.iwate.jp/sangyoukoyou/sangyoushinkou/kinyuu/1009133.html, 融資,岩手県制度融資のご案内 ,2022-03-30,,,
岩手県,https://www.pref.iwate.jp/kensei/zei/genmen/1029705.html, 税制,新型コロナウイルス感染症の影響に伴う法人の申告等の期限の延長について ,2022-03-30,,,
岩手県,https://www.pref.iwate.jp/kensei/zei/genmen/1028213.html, 税制,新型コロナウイルス感染症の影響に伴う県税の猶予制度 ,2022-03-30,,,
岩手県,https://www.pref.iwate.jp/kurashikankyou/iryou/covid19/1028772.html, 支援情報,事業者の皆様へのお知らせ（新型コロナウイルス感染症対策） ,2022-03-30,,,
岩手県,https://www.pref.iwate.jp/sangyoukoyou/nourinsuisan/1029521.html, 支援情報,新型コロナウイルス感染症に対する農林水産業関係の支援策【一覧表】 ,2022-03-30,,,
岩手県,https://www.pref.iwate.jp/sangyoukoyou/sangyoushinkou/shinjigyou/1035512.html, 支援情報,中小企業者等向け「新型コロナウイルス感染症に関する岩手県の支援策一覧」 ,2022-03-30,,,
岩手県,https://www.pref.iwate.jp/sangyoukoyou/sangyoushinkou/shinjigyou/1030054.html, 相談,新型コロナウイルス感染症に係る中小企業者向け経営相談窓口 ,2022-03-30,,,
岩手県,https://www.pref.iwate.jp/sangyoukoyou/sangyoushinkou/kinyuu/1027133.html, 相談,新型コロナウイルス感染症に係る中小企業者向け金融相談窓口 ,2022-03-30,,,
岩手県,https://www.pref.iwate.jp/sangyoukoyou/nourinsuisan/1028907.html, 相談,新型コロナウイルス感染症に係る農林水産業相談窓口 ,2022-03-30,,,
岩手県,https://www.pref.iwate.jp/sangyoukoyou/nourinsuisan/kinyuu/1028040.html, 相談,新型コロナウイルス感染症に係る農林漁業資金の相談窓口等 ,2022-03-30,,,
岩手県,https://www.pref.iwate.jp/sangyoukoyou/koyouroudou/oshirase/1027717/1027728.html, 相談,岩手労働局では新型コロナウィルス感染症に関する相談窓口を設置しています ,2022-03-30,,,
岩手県,https://www.pref.iwate.jp/sangyoukoyou/sangyoushinkou/shougyou/shougyou/1032649.html,, 「感染症対策実行宣言」ステッカー等をご利用ください（ダウンロード） ,2022-03-30,,,
岩手県,https://www.ginga.or.jp/support,, 支援メニュー～岩手県中小企業団体中央会～ ,2022-03-30,,,
岩手県,https://www.tohoku.meti.go.jp/s_sangi_jinza/topics/220620.html,,イベント情報：「人材確保等総合支援事業イベント情報（2022年度）のお知らせ」,2022-08-02,78677,※2022年8月1日更新,
岩手県,https://www.pref.iwate.jp/kensei/nyuusatsu/1010807/1058578.html,,【岩手県】補助金：「【公募】令和4年度小規模事業者事業継続力強化支援推進事業費補助金の第2回公募について」,2022-08-26,83069,※2022年8月26日更新　申請期限2022年10月24日,
岩手県,https://iwate-shien-r4.com/,,【岩手県】支援金：「中小企業者への物価高騰対策支援金」,2022-08-10,81871,※2022年8月8日更新　申請期限2022年11月30日,
岩手県,https://www.ginga.or.jp/2022/09/02/10613/#gsc.tab=0,,補助金：「企業連携による地域課題対応新事業展開支援事業費補助金のご案内」,2022-09-05,83608,※2022年9月2日更新　申請期限2022年9月30日,
岩手県,https://www.pref.iwate.jp/engan/1060800.html,,【岩手県】セミナー・イベント：「三陸おもてなし×経営力強化セミナーの開催について」,2022-12-19,91264,※2022年12月16日更新　申請期限2023年1月6日,
岩手県,https://iwate-premiumpoint.jp/business/,,【岩手県】事業者募集：「いわて県民応援！プレミアムポイント還元キャンペーン！」,2023-01-05,92210,,
岩手県,https://iwate-shien-r5.com/,,【岩手県】補助金・助成金：「中小企業者等事業継続緊急支援金インフォメーション」,2023-03-06,96859,※申請期限2023年6月20日,
岩手県,https://www.pref.iwate.jp/sangyoukoyou/sangyoushinkou/shoku/1063524.html,,【岩手県】補助金・助成金：【公募】令和5年度飲食店・商店街利用促進費補助金の公募について,2023-04-03,98828,※2023年3月31日更新　申請期限2023年10月31日,
岩手県,https://www.pref.iwate.jp/sangyoukoyou/kankou/1009340/1063438.html,,【岩手県】補助金・助成金：「いわて教育旅行誘致促進事業の実施について」,2023-04-04,98883,※申請期限2024年1月18日,
岩手県,https://www.ginga.or.jp/2023/05/08/11505/,,セミナー・イベント：「企業連携による地域課題対応新事業展開支援事業費補助金　制度説明会開催のご案内」,2023-05-09,101231,※2023年5月8日更新,
岩手県,https://www.pref.iwate.jp/kurashikankyou/fukushi/kaigo/1066229/index.html,,【岩手県】補助金・助成金：「令和5年度緊急時介護人材確保・職場環境復旧等支援事業費補助金について」,2023-07-04,105565,※2023年6月30日更新　申請期限2024年1月31日,
