area,url,category,title,date,body
東大阪市,https://www.city.higashiosaka.lg.jp/0000011643.html, 支援金,東大阪市トライアル雇用支援金 ,2022-03-19,"共通メニューなどをスキップして本文へ文字サイズ標準拡大ご意見・お問合せForeignlanguage市役所へのアクセスサイトマップ携帯サイト<pclass=""noscript""><strong>文字サイズ変更機能を利用するにはJavaScript（アクティブスクリプト）を有効にしてください。JavaScript（アクティブスクリプト）を無効のまま文字サイズを変更する場合には、ご利用のブラウザの表示メニューから文字サイズを変更してください。</strong></p>トップくらし健康・医療福祉文化・スポーツ協働市政市の紹介みどころ事業者の方へトップ事業者の方へ融資・補助制度事業主支援金東大阪市トライアル雇用支援金[2021年8月1日]ID:11643ソーシャルサイトへのリンクは別ウィンドウで開きますfacebutton();twitterbutton();若年者等の雇用を促進するため、国(ハローワーク)のトライアル雇用制度を利用している市内に事業所を有する事業主の方に対し、トライアル雇用支援金を支給しています。支給対象者国のトライアル雇用助成金の支給を受けている市内に事業所を有する事業主の方対象労働者次のすべてに該当する方市内在住の方雇用保険法施行規則(昭和50年労働省令第3号)110条の3に基づく国のトライアル雇用助成金のうち、一般トライアルコース助成金又は障害者トライアルコース助成金の支給対象となる方市内に存する事業所に雇用された方申請方法国のトライアル雇用助成金の支給決定後2か月以内に「東大阪市トライアル雇用支援金支給申請書」(様式第1)に下記の書類を添付して提出してください。「トライアル雇用実施計画書」または「トライアル雇用実施連絡票」の写し「トライアル雇用助成金支給決定通知書」の写し「雇用契約書」または「労働条件通知書」の写し「当該対象労働者の出勤簿等」の写し請求方法「トライアル雇用支援金」支給決定後1か月以内に、「東大阪市トライアル雇用支援金請求書」(様式第3)に該当請求期間に係る「給与支払証明書」(様式第4)を添付して請求してください。支給期間最高で3か月間支給します。支給金額対象労働者1人につき月額20，000円支給します。"
東大阪市,http://www.city.higashiosaka.lg.jp/0000002859.html, 融資,東大阪市小規模企業融資制度 ,2022-03-19,"共通メニューなどをスキップして本文へ文字サイズ標準拡大ご意見・お問合せForeignlanguage市役所へのアクセスサイトマップ携帯サイト<pclass=""noscript""><strong>文字サイズ変更機能を利用するにはJavaScript（アクティブスクリプト）を有効にしてください。JavaScript（アクティブスクリプト）を無効のまま文字サイズを変更する場合には、ご利用のブラウザの表示メニューから文字サイズを変更してください。</strong></p>トップくらし健康・医療福祉文化・スポーツ協働市政市の紹介みどころ事業者の方へトップ事業者の方へ融資・補助制度東大阪市小規模企業融資制度東大阪市小規模企業融資制度を実施しています[2021年4月28日]ID:2859ソーシャルサイトへのリンクは別ウィンドウで開きますfacebutton();twitterbutton();東大阪市内で事業を営む小規模事業者の皆さん事業に必要な資金について取扱金融機関より借入できるように、低利融資(保証協会の保証付き)をあっせんする制度です。本市より取扱金融機関へ預託を行うことにより低利融資を実現しています。また、平成24年1月5日本市窓口受付分より利率を0．8％に引き下げて実施していますのでぜひご活用ください。※中小企業信用保険法の一部改正により平成27年10月1日から特定非営利活動法人(NPO法人)が信用保険法の対象に追加されることとなりましたが、東大阪市小規模企業融資制度においては、医業を主たる事業とする小規模NPO法人のみが対象となっております。東大阪市小規模企業融資制度の融資条件等について融資条件等について融資対象者(右記項目をすべて満たすこと)・東大阪市内(原則として同一場所)において6か月以上引き続き同一事業を営んでおり、確定申告・決算に伴う納税状況を証することができる、従業員が20人(商業・サービス業については5人※ただし、「宿泊業」・「娯楽業」は20人)以下の会社・個人・医業を主たる事業とする小規模NPO法人等・具体的な事業計画を有している・融資後、金融機関等による経営サポートやモニタリングを受けることが可能資金使途運転資金・設備資金融資限度額2"
東大阪市,http://www.city.higashiosaka.lg.jp/0000029560.html, 融資,セーフティネット保証等融資制度の申請書簡素化について ,2022-03-19,"共通メニューなどをスキップして本文へ文字サイズ標準拡大ご意見・お問合せForeignlanguage市役所へのアクセスサイトマップ携帯サイト<pclass=""noscript""><strong>文字サイズ変更機能を利用するにはJavaScript（アクティブスクリプト）を有効にしてください。JavaScript（アクティブスクリプト）を無効のまま文字サイズを変更する場合には、ご利用のブラウザの表示メニューから文字サイズを変更してください。</strong></p>トップくらし健康・医療福祉文化・スポーツ協働市政市の紹介みどころ事業者の方へトップ事業者の方へ融資・補助制度大阪府制度融資申込にかかる認定業務セーフティネット保証等融資制度の申請書簡素化について[2021年8月6日]ID:29560ソーシャルサイトへのリンクは別ウィンドウで開きますfacebutton();twitterbutton();セーフティネット保証等融資制度の申請書簡素化についてセーフティネット保証4号・5号、危機関連保証について、従来は直近1か月の売上高と前年同月の売上高を比較していたところ、新型コロナウイルス感染症の長期化に伴う影響を受けている場合については、(1)直近6か月以内の平均売上高での比較が可能(2)前々年の売上高との比較が可能などの緩和措置が取られることとなりました。これを受けて、本市の申請書式を簡素化し、6か月平均及び前々年の売上高を用いた申請にも対応できるようにリニューアルを行いました。つきましては、下記に掲載しております記入例も参考にしながら、今後は新様式の申請書をご使用いただきますようお願いいたします。なお、簡素化については、申請件数の多い制度から順次対応してまいります。セーフティネット保証4号認定申請書一式認定申請書一式様式4－(1)(サイズ：121.90KB)別ウィンドウで開きます認定申請書一式様式4－(2)(サイズ：119.16KB)別ウィンドウで開きます認定申請書一式様式4－(3)(サイズ：118.70KB)別ウィンドウで開きます認定申請書一式様式4－(4)(サイズ：119.61KB)別ウィンドウで開きます委任状(任"
東大阪市,https://www.city.higashiosaka.lg.jp/0000023483.html, 融資,セーフティネット保証4号による認定について ,2022-03-19,"共通メニューなどをスキップして本文へ文字サイズ標準拡大ご意見・お問合せForeignlanguage市役所へのアクセスサイトマップ携帯サイト<pclass=""noscript""><strong>文字サイズ変更機能を利用するにはJavaScript（アクティブスクリプト）を有効にしてください。JavaScript（アクティブスクリプト）を無効のまま文字サイズを変更する場合には、ご利用のブラウザの表示メニューから文字サイズを変更してください。</strong></p>トップくらし健康・医療福祉文化・スポーツ協働市政市の紹介みどころ事業者の方へトップ事業者の方へ融資・補助制度大阪府制度融資申込にかかる認定業務セーフティネット保証4号による認定について[2021年8月26日]ID:23483ソーシャルサイトへのリンクは別ウィンドウで開きますfacebutton();twitterbutton();セーフティネット保証等の郵送受付の実施について今般のコロナウイルス感染症に対する感染防止の観点から、本市の産業総務課分室の窓口にて受付を行ってきたセーフティネット保証や危機関連保証の一部融資制度について、令和2年5月1日(金曜日)より郵送受付を実施いたします。本趣旨にご理解を賜り、できるだけ郵送での申込にご協力をいただきますようお願いします。なお、郵送での申込方法等については、こちらをご覧ください。セーフティネット保証4号についてセーフティネット保証4号は、突発的災害(自然災害等)の発生により経営の安定に支障が生じている中小企業者を支援するための措置です。経済産業省は、先般に発生した新型コロナウイルス感染症により影響を受けている中小企業者への資金繰り支援措置として、47都道府県に対してセーフティネット保証4号の発動を行うことを決定しました。この措置により、新型コロナウイルス感染症により影響を受けた東大阪市内の中小企業者については、令和3年12月1日まで一般保証とは別枠の保証が利用可能となります。セーフティネット保証4号について、くわしくは経済産業省のホームページをご覧ください。(外部サイトへ移動します)認定対象者および要件市内で事業を営んでいる中小企業者の方で、以下の(1)～"
東大阪市,https://www.city.higashiosaka.lg.jp/0000004888.html, 融資,セーフティネット保証5号による認定について ,2022-03-19,"共通メニューなどをスキップして本文へ文字サイズ標準拡大ご意見・お問合せForeignlanguage市役所へのアクセスサイトマップ携帯サイト<pclass=""noscript""><strong>文字サイズ変更機能を利用するにはJavaScript（アクティブスクリプト）を有効にしてください。JavaScript（アクティブスクリプト）を無効のまま文字サイズを変更する場合には、ご利用のブラウザの表示メニューから文字サイズを変更してください。</strong></p>トップくらし健康・医療福祉文化・スポーツ協働市政市の紹介みどころ事業者の方へトップ事業者の方へ融資・補助制度大阪府制度融資申込にかかる認定業務セーフティネット保証5号による認定について[2021年8月4日]ID:4888ソーシャルサイトへのリンクは別ウィンドウで開きますfacebutton();twitterbutton();セーフティネット保証等の郵送受付の実施について今般、新型コロナウイルス感染症に対する感染防止の観点から、本市の産業総務課分室の窓口にて受付を行ってきたセーフティネット保証や危機関連保証の一部融資制度について、令和2年5月1日(金曜日)より郵送受付を実施いたします。本趣旨にご理解を賜り、できるだけ郵送での申込にご協力をいただきますようお願いいたします。郵送の申込方法等については、こちらをご覧ください。なお、セーフティネット保証5号については、各制度の内、(イ)(1)および(イ)(4)のみ郵送での対応を行いますので、ご留意いただきますようお願いします。また、(イ)の(1)(4)について郵送申込を行う際の、申請書一式は、コチラからダウンロードしてください。(委任状は、代理人が手続きされる場合のみ必要です)セーフティネット保証5号について厳しい経済環境におかれている中小企業の皆さんの資金繰りを支援するためにセーフティネット保証制度があります。当該保証制度には、業況の悪化している指定業種に属する中小企業者を支援するために5号認定があり、認定を受けると金融機関に対して対応する大阪府制度融資「経営安定資金」の申込ができます。ただし認定を受けたことにより、融資が確定するわけではありませんのでご了"
東大阪市,https://www.city.higashiosaka.lg.jp/0000022684.html,, 先端設備等導入計画の認定について ,2022-03-19,"共通メニューなどをスキップして本文へ文字サイズ標準拡大ご意見・お問合せForeignlanguage市役所へのアクセスサイトマップ携帯サイト<pclass=""noscript""><strong>文字サイズ変更機能を利用するにはJavaScript（アクティブスクリプト）を有効にしてください。JavaScript（アクティブスクリプト）を無効のまま文字サイズを変更する場合には、ご利用のブラウザの表示メニューから文字サイズを変更してください。</strong></p>トップくらし健康・医療福祉文化・スポーツ協働市政市の紹介みどころ事業者の方へトップ事業者の方へ産業振興・企業支援経済対策先端設備等導入計画の認定について[2021年7月26日]ID:22684ソーシャルサイトへのリンクは別ウィンドウで開きますfacebutton();twitterbutton();注意事項(令和3年6月17日更新)様式の変更について令和3年6月16日より、根拠法令の改正に伴い申請書等の様式が変更となりました。先端設備等導入計画の認定申請受付生産性向上特別措置法が平成30年6月6日に施行され、同法で定められた指針に基づき東大阪市が策定した導入促進基本計画が平成30年6月7日に近畿経済産業局から同意を受けました。これに伴い、中小企業等が作成する先端設備等導入計画の認定申請受付を平成30年6月13日から開始しています。認定された計画に基づき平成30年度から令和2年度に導入した償却資産にかかる固定資産税の特例を受ける際に必要となるものです。本市では固定資産税の特例率をゼロとし、3年間適用することとしています。このたび、国の制度延長に伴い、令和2年度までとなっている適用期限を2年間延長し、令和4年度までとします。先端設備等導入計画の認定の流れ先端設備等導入計画認定について先端設備等導入計画認定までの流れ(サイズ：80.67KB)別ウィンドウで開きますPDFファイルの閲覧にはAdobeReaderが必要です。同ソフトがインストールされていない場合には、Adobe社のサイトからAdobeReaderをダウンロード（無償）してください。先端設備導入計画の主な要件先端設備等導入計画"
東大阪市,https://www.city.higashiosaka.lg.jp/0000026679.html,, 新型コロナウイルスに係る中小企業・小規模事業者対策 ,2022-03-19,"共通メニューなどをスキップして本文へ文字サイズ標準拡大ご意見・お問合せForeignlanguage市役所へのアクセスサイトマップ携帯サイト<pclass=""noscript""><strong>文字サイズ変更機能を利用するにはJavaScript（アクティブスクリプト）を有効にしてください。JavaScript（アクティブスクリプト）を無効のまま文字サイズを変更する場合には、ご利用のブラウザの表示メニューから文字サイズを変更してください。</strong></p>トップくらし健康・医療福祉文化・スポーツ協働市政市の紹介みどころ事業者の方へトップ事業者の方へ産業振興・企業支援経済対策新型コロナウイルスに係る中小企業・小規模事業者対策[2021年11月1日]ID:26679ソーシャルサイトへのリンクは別ウィンドウで開きますfacebutton();twitterbutton();新型コロナウイルス感染症の拡大により、中小企業等への経営面、資金面の影響が懸念されることから、下記の対策が講じられています。▼月次支援金についてはコチラをご覧ください▼大阪府中小法人・個人事業者等に対する一時支援金についてはコチラをご覧ください▼大阪府営業時間短縮協力金についてはコチラをご覧ください▼セーフティネット保証4号・5号・危機関連保証についてはコチラをご覧ください▼小規模事業者持続化補助金についてはコチラをご覧ください▼相談窓口についてはコチラをご覧ください▼経済産業省の支援策についてはコチラをご覧ください月次支援金について2021年の4月以降に実施される緊急事態措置又はまん延防止等重点措置に伴う飲食店の休業・時短営業又は外出自粛等の影響により、緊急事態措置又はまん延防止等重点措置が実施された月の月間売上が2019年または2020年の同じ月と比べて50％以上減少した中小法人・個人事業者等の皆さんに、月次支援金が国から給付されます。制度の詳細や申請方法等については、コチラをご覧ください。＜申請期間＞8月分：令和3年9月1日から令和3年10月31日まで9月分：令和3年10月1日から令和3年11月30日まで10月分：令和3年11月1日から令和4年1月7日まで※原則、対象月の翌月から2か月間を"
東大阪市,http://hispa.h-osaka.jp/105.php, 相談,モノづくりワンストップ相談窓口～東大阪市産業創造勤労者支援機構～ ,2022-03-19,ホーム機構の概要アクセス情報公開リンクお問合せモノづくり支援助成事業├高付加価値化促進事業├展示会出展支援事業├ｲﾝｷｭﾍﾞｰｼｮﾝ支援事業├常設展示場出展支援事業└産業財産権活用事業中小企業支援事業├医工連携ﾌﾟﾛｼﾞｪｸﾄ創出事業├（助成金）├ﾓﾉづくりﾜﾝｽﾄｯﾌﾟ相談窓口├ビジネスセミナー├クリエイターズプラザ└産業技術支援センター勤労者福祉事業├ユトリート東大阪├労働福祉増進事業└ゆとりーと共済貸室事業■モノづくりワンストップ相談窓口■モノづくりワンストップ相談窓口とは技術系と販路系のコーディネーターが、市内製造業を中心とした中小企業者の皆様に、販路開拓、企業支援、技術相談やモノづくりマッチング、また様々な支援情報のご提供など、ワンストップで企業の皆様の抱える様々な課題・相談等に応じサポートを実施しています。当窓口ではクリエイション・コア東大阪北館３階の機構事務局にて技術コーディネーター３名販路・企業支援コーディネーター４名7名のコーディネーターが、市内製造業の皆様の抱える様々な課題・相談等に応じワンストップでサポートを実施しています。お気軽にご相談ください。(令和３年８月１日現在)■ご相談方法について●お電話・メール・ＦＡＸ・窓口へのご来訪、いずれでもご相談を受け付けしております。●ZOOM等を利用したオンラインでのご相談も可能です。市などが行う施策の情報提供や東大阪市内企業の皆様のお役に立てる事業を今後も展開していくために各企業の皆様にヒヤリング等で電話連絡を行い、直接訪問しています。つきましては、お忙しい時間にご連絡してしまう等ご迷惑おかけする場合もございますが、市内製造業を中心とした中小企業者等の支援のために実施しておりますのでご協力をお願いいたします。
東大阪市,http://www.city.higashiosaka.lg.jp/0000027326.html#link-g, 支援情報,事業主の方へ ,2022-03-19,"共通メニューなどをスキップして本文へ文字サイズ標準拡大ご意見・お問合せForeignlanguage市役所へのアクセスサイトマップ携帯サイト<pclass=""noscript""><strong>文字サイズ変更機能を利用するにはJavaScript（アクティブスクリプト）を有効にしてください。JavaScript（アクティブスクリプト）を無効のまま文字サイズを変更する場合には、ご利用のブラウザの表示メニューから文字サイズを変更してください。</strong></p>トップくらし健康・医療福祉文化・スポーツ協働市政市の紹介みどころ事業者の方へトップ新型コロナウイルスに関する情報支援施策支援情報一覧支援情報(テキスト版)[9月1日現在][2021年9月8日]ID:27326ソーシャルサイトへのリンクは別ウィンドウで開きますfacebutton();twitterbutton();新型コロナウイルス関連の支援情報をまとめた一覧表を作成しました。各支援制度に関するお問合せは、一覧表に記載されている問合せ先にお尋ねください。※一覧は随時更新する予定です。市民の方へ事業者の方へ支援情報のPDFページ市民の方へ支払い猶予・減免に関するもの対応期間の延長に関するもの融資に関するもの助成・給付に関するもの相談窓口その他支払い猶予・減免に関するもの支払いの猶予・減免制度概要対象者問合せ先個人市民税・府民税の減免失業中や廃業された方または当該年の所得が前年中と比べて4割以上減少する見込みの方で個人市民税・府民税の支払いが困難な方は減免が認められる場合があります。失業中や廃業された方所得が前年中と比べて4割以上減少する見込みの方市民税課電話：06-4309-3135国民健康保険の保険料の減免後期高齢者医療保険の保険料の減免(※下欄の特別減免に該当する場合を除く。)や納付の猶予等保険料の全部又は一部を一時に納付することができない方について、保険料の減免や分割納付、納付の猶予が認められる場合があります。事業の不振、休業もしくは廃止又は失業等の理由で、収入が著しく減少したこと等により、保険料の全部又は一部を一時に納付することができないと認める場合保険料課電話：06-4309"
東大阪市,https://www.city.higashiosaka.lg.jp/category/28-0-0-0-0.html, 支援情報,新型コロナウイルスに関する情報 ,2022-03-19,"共通メニューなどをスキップして本文へ文字サイズ標準拡大ご意見・お問合せForeignlanguage市役所へのアクセスサイトマップ携帯サイト<pclass=""noscript""><strong>文字サイズ変更機能を利用するにはJavaScript（アクティブスクリプト）を有効にしてください。JavaScript（アクティブスクリプト）を無効のまま文字サイズを変更する場合には、ご利用のブラウザの表示メニューから文字サイズを変更してください。</strong></p>トップくらし健康・医療福祉文化・スポーツ協働市政市の紹介みどころ事業者の方へトップ新型コロナウイルスに関する情報新型コロナウイルスに関する情報・新型コロナウイルス関連情報重要なお知らせ市民の皆さまへ市の対応状況新型コロナウイルスワクチン新型コロナワクチン接種について新型コロナワクチン接種証明書(ワクチンパスポートなど)よくある質問医療機関向け支援施策支援情報一覧個人向け事業者向け終了した支援施策感染症患者の発生状況と新型コロナ受診相談センター自宅療養者への支援など感染予防学校・保育所など市立学校園など保育施設などイベント・施設情報など中止・延期のイベント中止・延期の健(検)診や健康相談など中止・延期の相談事業施設情報施設使用料(利用料金)相談窓口事業者の方へお知らせ融資・助成金・相談など飲食業関係社会福祉施設関係建築工事及び手続関係その他の業種関係暮らしに関することお知らせ暮らしに関すること防災・防犯融資、助成、給付など手続きや支払いの猶予、健康保険、税の納付相談などについて住民票、印鑑登録、マイナンバーに関する手続きなど健康保険、保険料、国民年金に関する手続きなど納税相談など対応期間の延長ページの先頭へ戻るサイトマップ市役所本庁舎へのアクセス東大阪市エリアマップ個人情報の取り扱い市ウェブサイトについて東大阪市役所〒577-8521東大阪市荒本北1丁目1番1号【法人番号：8000020272272】電話：06-4309-3000(代表)月曜日～金曜日の9時～17時30分（祝休日、"
