area,url,category,title,date
うるま市,https://www.city.uruma.lg.jp/kurashi/120/18389/18657/21859, 支援金,新型コロナウイルス感染症の影響により公的融資を受けた市内事業者への支援金 ,2021-12-02
うるま市,https://www.city.uruma.lg.jp/sangyou/149/13437/24018, 補助金,【延期】事業所改装等支援事業 ,2021-12-02
うるま市,https://www.city.uruma.lg.jp/kurashi/120/18389/18701/18726, 融資,【新型コロナウイルスによる事業者支援】融資制度について ,2021-12-02
うるま市,https://www.city.uruma.lg.jp/sangyou/149/13437/18284/18125,, 新型コロナウイルス感染症に係るセーフティネット保証4号(災害関連)の認定 ,2021-12-02
うるま市,https://www.city.uruma.lg.jp/sangyou/149/13437/18284/23346,, セーフティネット保証5号(経営安定関連保証) ,2021-12-02
うるま市,https://www.city.uruma.lg.jp/sangyou/149/13437/18284/18609,, 新型コロナウイルス感染症に係る危機関連保証の認定 ,2021-12-02
うるま市,https://www.city.uruma.lg.jp/kurashi/120/18389/18701/23667,, うるま元気応援プラン(新型コロナウイルス感染症対策独自事業) ,2021-12-02
うるま市,https://www.city.uruma.lg.jp/sangyou/149/13437/13427,, 中小企業等経営強化法に基づく先端設備等導入計画の認定 ,2021-12-02
うるま市,https://r.goope.jp/uruma-shoko/info/4027257, 相談,「月次支援金」「時短協力金」申請支援サポート窓口の開設について ,2021-12-02
うるま市,https://www.city.uruma.lg.jp/sp/kurashi/120/18389/18701/18725,, 個人・世帯向け支援情報（個人向け） ,2021-12-02
