area,url,category,title,date
越谷市,https://www.city.koshigaya.saitama.jp/kurashi_shisei/jigyosha/shienyushi/hojokin/akitenpohojokin.html, 補助金,空き店舗対策事業費補助金 ,2021-11-15
越谷市,https://www.city.koshigaya.saitama.jp/kurashi_shisei/jigyosha/shogyokogyo/shoutengai/shoutengai.html, 補助金,商店街活性化推進事業補助金 ,2021-11-15
越谷市,https://www.city.koshigaya.saitama.jp/kurashi_shisei/jigyosha/shienyushi/yuushiseido/yuusi.html, 融資,越谷市中小企業資金融資 ,2021-11-15
越谷市,https://www.city.koshigaya.saitama.jp/kurashi_shisei/jigyosha/shienyushi/yuushiseido/safe.html,, セーフティネット保証制度 ,2021-11-15
越谷市,https://www.city.koshigaya.saitama.jp/kurashi_shisei/jigyosha/shienyushi/yuushiseido/kikikanren.html,, 危機関連保証について（新型コロナウイルス感染症） ,2021-11-15
越谷市,https://www.city.koshigaya.saitama.jp/kurashi_shisei/jigyosha/sougyou/oshirase/20190902180625360.html,, 中小企業等経営強化法に基づく「先端設備等導入計画」の認定について ,2021-11-15
越谷市,https://www.city.koshigaya.saitama.jp/anzen_anshin/covid19/shienmatome/jigyosya/index.html,, 事業者向け ,2021-11-15
越谷市,https://www.city.koshigaya.saitama.jp/kurashi_shisei/fukushi/kaigohoken/covid19_kaigojigyosya.html,, 介護保険事業者向け新型コロナウイルス関連情報 ,2021-11-15
越谷市,https://www.city.koshigaya.saitama.jp/kurashi_shisei/jigyosha/sougyou/soudan/keieishienmadoguchi.html, 相談,新型コロナウイルス感染症に関連する「経営支援窓口」 ,2021-11-15
越谷市,https://www.city.koshigaya.saitama.jp/kurashi_shisei/jigyosha/sougyou/oshirase/nibankan.html, 相談,経営・創業に関する相談窓口「二番館」 ,2021-11-15
越谷市,https://www.city.koshigaya.saitama.jp/kurashi_shisei/kurashi/zeikin/oshirase/koshigaya_contents_jigyokoro.html,, 新型コロナウイルス感染症による事業所税の申告期限等の延長について ,2021-11-15
越谷市,https://www.city.koshigaya.saitama.jp/kurashi_shisei/kurashi/zeikin/oshirase/houjinkorona.html,, 新型コロナウイルス感染症による法人市民税の申告期限等の延長について ,2021-11-15
越谷市,https://www.city.koshigaya.saitama.jp/anzen_anshin/covid19/noufu/kokuhogenmen.html,, 新型コロナウイルス感染症に係る令和3年度の国民健康保険税の減免申請について(個人向け) ,2021-11-15
越谷市,https://www.city.koshigaya.saitama.jp/kurashi_shisei/kurashi/nenkin/menjoseido/koronamenzyo.html,, 新型コロナウイルス感染症の影響により、国民年金保険料の納付が困難な方へ(個人向け) ,2021-11-15
