area,url,category,title,date,id,comment,body
つくば市,https://www.city.tsukuba.lg.jp/jigyosha/oshirase/1012534.html, 交付金,つくば市雇用促進交付金（一般型） ,2022-03-30,,,
つくば市,https://www.city.tsukuba.lg.jp/jigyosha/oshirase/1015495.html, 交付金,つくば市雇用促進交付金（学生アルバイト型） ,2022-03-30,,,
つくば市,https://www.city.tsukuba.lg.jp/jigyosha/oshirase/1013508.html, 給付金,つくば市緊急支援給付金 ,2022-03-30,,,
つくば市,https://www.city.tsukuba.lg.jp/jigyosha/shigoto/sangyo/hosho/index.html, 融資,セーフティネット保証制度 ,2022-03-30,,,
つくば市,https://www.city.tsukuba.lg.jp/1012084/1013006.html, 支援情報,経済対策・市民生活支援 ,2022-03-30,,,
つくば市,https://www.city.tsukuba.lg.jp/jigyosha/oshirase/1012211.html, 相談,相談窓口（事業者・従業員向け） ,2022-03-30,,,
つくば市,https://www.city.tsukuba.lg.jp/jigyosha/oshirase/1012928.html, 相談,経営支援ワンストップ窓口にご相談ください ,2022-03-30,,,
つくば市,https://www.city.tsukuba.lg.jp/1012084/1012089/1012186.html, 相談,平日の新型コロナウイルスに関する問合せ先一覧 ,2022-03-30,,,
つくば市,https://www.city.tsukuba.lg.jp/jigyosha/oshirase/1018447.html,,【つくば市】補助金：「つくば市中小企業等販路拡大補助金（令和4年度第2回）」,2022-09-08,84034,※2022年8月30日更新　申請期限2022年11月30日,
つくば市,https://www.city.tsukuba.lg.jp/kosodate/kenkoiryo/1001316.html,,【つくば市】補助金・助成金：「無床診療所・歯科診療所・薬局における物価高騰対策支援金の申請書発送のお知らせ」,2023-02-08,94966,※2023年1月21日更新　申請期限2023年2月28日,
