area,url,category,title,date,id,comment,body
朝来市,https://www.city.asago.hyogo.jp/0000008785.html,, 新型コロナウイルス感染症対策朝来市独自経済施策 ,2022-03-30,,,
朝来市,https://www.city.asago.hyogo.jp/0000000284.html, 補給,中小企業融資利子補給事業 ,2022-03-30,,,
朝来市,https://www.city.asago.hyogo.jp/0000003813.html, 補給,信用保証料補助事業 ,2022-03-30,,,
朝来市,https://www.city.asago.hyogo.jp/0000000280.html, 融資,中小企業融資制度 ,2022-03-30,,,
朝来市,https://www.city.asago.hyogo.jp/0000008553.html, 融資,セーフティネット保証制度4号（自然災害等）の認定について（国） ,2022-03-30,,,
朝来市,https://www.city.asago.hyogo.jp/0000008556.html, 融資,セーフティネット保証制度5号（業況の悪化している業種）の対象業種の指定について（国） ,2022-03-30,,,
朝来市,https://www.city.asago.hyogo.jp/0000007531.html, 融資,中小企業等経営強化法に基づく「先端設備等導入計画」の認定申請の受付について ,2022-03-30,,,
朝来市,https://www.city.asago.hyogo.jp/0000008831.html, 税制,新型コロナウイルス感染症の影響による法人市民税の申告期限等の延長について ,2022-03-30,,,
朝来市,https://www.city.asago.hyogo.jp/category/14-2-0-0-0.html,, 事業者向け支援制度 ,2022-03-30,,,
朝来市,https://www.city.asago.hyogo.jp/0000008871.html,, 新型コロナウイルス感染防止対策の徹底や各種支援金の申請について ,2022-03-30,,,
朝来市,http://www.city.asago.hyogo.jp/0000010409.html,,【朝来市】補助金：「事業再構築応援補助金について」,2022-07-28,80963,※2022年6月27日更新　申請期限2023年3月15日,
