area,url,category,title,date,id,comment,body
愛知県,https://jitan.aichi-kyouryokukin.com/0307/indexgray.html, 協力金,愛知県感染防止対策協力金【営業時間短縮要請枠】(3/7～3/21実施分) ,2022-03-30,,,
愛知県,https://jitan.aichi-kyouryokukin.com/0121/indexgray.html, 協力金,愛知県感染防止対策協力金【営業時間短縮要請枠】(1/21～3/6実施分) 申請受付開始 ,2022-03-30,,,
愛知県,https://www.pref.aichi.jp/site/covid19-aichi/vaccine-kasoku.html, 支援金,「令和3年度愛知県高齢福祉施設等ワクチン接種加速化支援金(3回目接種分)」 ,2022-03-30,,,
愛知県,https://www.pref.aichi.jp/site/covid19-aichi/covid19-kyuukyuu-innaikansenboushi.html, 補助金,愛知県救急・周産期・小児医療機関院内感染防止対策事業補助金 ,2022-03-30,,,
愛知県,https://www.pref.aichi.jp/soshiki/korei/r3service-kakuho.html, 補助金,令和3年度愛知県介護サービス確保対策事業費補助金 ,2022-03-30,,,
愛知県,https://www.pref.aichi.jp/soshiki/ondanka/evphvfcv-subsidy2021.html, 補助金,先進環境対応自動車導入促進費補助金 ,2022-03-30,,,
愛知県,https://www.pref.aichi.jp/soshiki/shogai/seisankakudai-zizen.html, 補助金,就労継続支援事業所に対する愛知県生産活動拡大支援事業費補助金 ,2022-03-30,,,
愛知県,https://www.pref.aichi.jp/site/covid19-aichi/,, 愛知県新型コロナウイルス感染症対策サイト ,2022-03-30,,,
愛知県,https://www.pref.aichi.jp/site/covid19-aichi/nougyoukinyu.html,, 新型コロナウイルス感染症に関する農業者等への支援 ,2022-03-30,,,
愛知県,https://www.pref.aichi.jp/soshiki/kinyu/yushi.html, 融資,愛知県の融資制度 ,2022-03-30,,,
愛知県,https://www.pref.aichi.jp/soshiki/kinyu/kinyu0228.html, 融資,新型コロナウイルス感染症の影響を受けている中小企業者に対する金融支援（セーフティネット保証4号の指定）について ,2022-03-30,,,
愛知県,https://www.pref.aichi.jp/site/covid19-aichi/ricchi-yuuyo.html,, 土地の貸付料及び割賦納入代金の支払猶予 ,2022-03-30,,,
愛知県,https://www.pref.aichi.jp/site/covid19-aichi/kousui-yuyo.html,, 新型コロナウイルス感染症拡大の影響に伴う工業用水道料金の徴収猶予 ,2022-03-30,,,
愛知県,https://www.pref.aichi.jp/soshiki/sangyo-seisaku/0000049897.html, 相談,中小・小規模企業総合相談窓口 ,2022-03-30,,,
愛知県,https://www.pref.aichi.jp/site/covid19-aichi/soudan.html#callcenter, 相談,経済対策などの相談に関する各種相談窓口 ,2022-03-30,,,
愛知県,https://www.pref.aichi.jp/soshiki/rodofukushi/0000000053.html, 相談,労働相談のご案内 ,2022-03-30,,,
愛知県,https://www.pref.aichi.jp/site/covid19-aichi/houzin-korona.html,, 【法人県民税・法人事業税】新型コロナウイルス感染症の影響により期限までに申告等を行うことが困難な場合の手続きについて ,2022-03-30,,,
愛知県,https://www.pref.aichi.jp/site/covid19-aichi/list608-1491.html,, 事業者、従業員向け ,2022-03-30,,,
